pca0,pca1,pca2,Class
0.7566772761720933,-1.5803782262368677,0.5172341883271246,1
2.180710764459833,-0.0962635554945366,-1.0131310126460227,1
0.925101966063122,-2.0530518944125227,1.3094792962381974,1
3.7432377162171164,0.3337698449794619,-0.7010020211300569,1
0.6112524930803735,-0.5617776968884354,-0.2604987636575001,0
0.9935519217191937,0.307058847531429,-1.18026147214615,1
-1.2427509895197164,3.0066790368426703,-0.20598838833921848,0
-3.0879473320326416,-1.937607172205831,-0.41294914022555773,0
-2.1290141471017656,-0.6808428951910495,0.8761805074028924,0
-1.2643441706122212,0.1814871080475292,0.40378768310370994,0
2.4757708274428887,-1.44273043457306,-0.8853393219628147,1
3.4793943616700753,0.34210435000498096,-0.3638423039986666,1
1.7648601208386008,-1.7296173473674463,-0.5744424269308055,1
-1.4390560638680092,-0.3279592030221996,-0.8914568334933254,0
-3.7683369244045366,-1.700580734310022,2.2493982775533823,0
-1.253959109869364,-0.7739963912166146,-0.36126212198708846,0
-1.091669696494942,0.8124867977963361,0.038295839628628335,0
0.9548108908100787,-0.9288186585066791,-0.7124079560853098,1
0.22094313622782225,-0.8460095750480978,-0.5953230802684087,1
-1.1542242846260018,0.7237188035933018,-0.9376939357333741,0
2.372848336474732,-0.33497729880533567,0.14478848197671876,1
-0.9170168508484484,2.2527494567632864,-0.7983825849435258,0
-0.9354196371221133,-0.6444680775474027,1.3639677655748257,0
1.1215260822008652,0.21269482912184495,1.2567005548338381,1
0.7120362720870194,1.0686944188454683,0.8783480513754832,1
1.8773754195228922,-0.6365819649203079,0.5094944752475706,1
1.7220219416279956,-0.036538699333743985,0.7444628332117131,1
-1.1032305765954282,1.3101476109712822,-1.1234888409629327,0
-4.293011141042418,-2.917212795261436,0.06152140850654407,0
-0.40154899840332786,0.29264592233608894,-1.0042782970136785,0
-3.222026773085629,1.669214042382039,-0.7086751039741399,0
2.1796624260298674,-0.8245807836822643,-0.6559339518518681,1
2.683701502399082,0.7375825516762541,-0.20587271825406017,1
-3.64733958732898,-0.33043655517456816,1.706789577771135,0
-2.7798821168261005,1.423467132332279,0.5858861204156005,0
3.0136439809040128,-0.2124504281397375,-0.15342345039133876,1
-1.019340144680563,0.09088612330302223,-1.1135538373117992,0
4.43035048775271,-0.4199291438891401,-0.30361696495383206,1
0.6855196344148,-2.9291711360521533,0.012147230659807108,1
-1.995272428748929,-1.0123531914541917,1.12871201156758,0
2.710208866573349,0.20999855450316407,-1.0744457182451004,1
-0.06557837638122714,0.957882776661182,1.141326348395754,0
2.0763831817889713,0.8960018306272999,1.5715754914586744,1
1.6650170411600607,1.9069139699133368,-1.2204494324891317,1
0.6826107655789456,-1.6267492445209113,0.6872530002107711,1
4.192647361470788,0.7602867301236714,-0.2858613502739268,1
-1.557810708670822,0.24129521557702857,-0.9787000701842935,0
-0.24797306031882999,-2.130269134983733,-0.26578200002052826,1
4.594819823091355,1.5847532771507657,1.194405585577314,1
-1.756526676352795,0.01091007285356452,-0.9792681543537284,0
3.5689047887738665,0.3015401077315395,-1.2018283644871455,1
-1.9843345632832845,0.5159482376805188,1.4809004184861039,0
-0.11171636373656758,3.1310615554874217,0.7555356699834016,0
-2.1674996678143126,0.9828123805221098,1.4691748985989033,0
-2.3387581213680506,1.2011098341605693,-0.6705606399343355,0
-1.658055744360559,-0.7291121693603749,0.12815915278334186,0
-0.39859311154461496,-1.544038424544054,0.07883311390098854,0
-1.2606561852519387,1.340059106127687,-1.389730208485084,0
-2.142681856477371,-1.819610095075927,1.9970587940062472,0
2.3060893706222427,-1.1641287251279155,-0.9252572086345763,1
-1.4394190628272758,0.6861287916355431,-1.1322970842337363,0
-2.1675315065730683,1.1643470518403887,1.1181938496866015,0
-1.5837032509566753,-1.124083693581069,-0.8800479435889355,0
-2.80323995199569,0.8921393558015853,-0.6695635325465906,0
-0.028394457497729612,0.26572774552720063,-0.6808039753453557,0
-2.0082153748006215,0.5669636175367164,-1.0267383735807623,0
-2.0143690884180145,-0.05295565884138674,1.4798302753799766,0
-1.6346268165416864,1.4131209645949014,-0.27214729618647404,0
-1.4852489068571904,0.7228266541317769,-0.8319928158239599,0
3.7615295467150363,-1.4045023863507367,1.0088788753212505,1
-0.23052164747309428,0.8210391804959508,0.30602747903356703,0
1.5136848258053301,-0.8396543310051384,0.3412715084787739,1
4.236687583158832,-0.5472338497137935,-1.201453120947713,1
-3.164653055125751,0.7530969019932059,-0.15452299638295866,0
-0.7740155539967009,1.3473397085232368,-1.2479310289893097,0
-2.750066735646211,0.7856297555360757,-1.4710081589335642,0
-2.9526275299609495,0.7427814611115708,0.7341712530350911,0
-1.3872937300036858,-0.3729407434911647,1.6005229856005114,0
-3.6047402045309043,0.5978562047890443,1.155611366730653,0
-2.456159404988247,2.1520217669757233,-0.41027013923914923,0
-1.5127937507163056,0.3466085906036689,0.9649157178889535,0
-0.17871959121651027,0.5631104671953573,0.2681952570965738,0
2.1924279638030484,-1.6610002457911992,-0.8371439507014563,1
2.8982020689526955,1.2147410266121639,-1.235651409537739,1
-1.5897426806556534,2.1769369914057846,0.5152186432333575,0
2.948658712182426,0.8815072207161031,-0.8720484808625856,1
3.303056041822934,-1.6528477365060381,-0.6231065607712816,1
-1.2964050031313292,0.22789643785242605,1.8100989194432846,0
-4.468352075808342,-1.7033399794576556,-0.40314354179729534,0
-1.6817336500448077,-0.06447724156103804,0.1218727440976498,0
0.643788646296197,-0.6192550049079126,-0.5979966682139672,1
-1.9037730357044995,-1.249936215612888,-0.463691612898307,1
-1.7090313538990145,-1.844199651475215,-0.5650490275770658,0
1.8847451224788132,-0.2096981832651366,1.7167490396891796,1
-2.2983362889190397,0.9459663007934879,0.5280277122711508,0
-2.5129649041630575,-0.08325429936886974,-0.31791072547070004,0
0.6075016444901008,-1.111071042176425,-0.47852861830719945,1
0.5933824525293806,-0.2171279698997953,-0.8873564912011876,0
1.55100082456531,-0.010389734513006989,2.172127460964612,1
-1.2132497057749274,-0.5106708019036913,0.6295219262510531,0
-1.2226823107350617,0.7089212037568395,-1.105000548581838,0
0.8853317648145054,-0.6959039252276729,0.5276934347371584,1
3.568262720228673,-1.4354671712857767,-0.4994233515231847,1
-1.482214979017043,1.5019708777902554,-0.37744985486787774,0
3.459911255829515,0.09114719504442038,0.5296352962677706,1
0.38729654089589655,0.2011638822996028,0.20096955089893997,1
1.0086764602831424,-1.7211029249017864,-0.42014005127138004,1
-0.09908195384126561,1.3241368096918436,-1.1333947560668847,0
-0.4631090529734342,0.33262936113981895,1.2942128823373058,0
0.9006219430083853,0.47554930879569113,0.7393975974236929,1
0.15156178058344377,-0.38553004797503804,-0.9886768686591688,0
-0.6746248531397954,1.3231274223603495,-0.0008344728106134652,0
-0.2493294697118965,0.6860181007944005,0.9174291749507151,1
-1.0530521437321725,0.8582483347512773,1.019275405715001,0
-0.530306700845714,-1.6012363134833227,0.8429865182842553,1
-3.1284392275448027,-2.055284097495442,-0.28865865725081113,0
-1.2457600626162153,-0.13369683074558292,-0.5562554347775841,0
0.501311869467482,-3.559366830011476,-0.39052022026010214,1
0.4148078325079825,1.6924996133628962,0.3966425125663761,0
-1.842875867220763,1.3268403624601297,-1.1806766706598621,0
3.6153971118680235,0.21718120280827544,1.8368359263613576,1
-1.5908683987921732,-1.2444208385781965,-0.48302888384251436,0
1.5995362617272586,-1.4390383268057196,-0.8705522994277488,1
2.2096274306025228,-0.6007532592866646,-0.40731151445222835,1
3.131563294677899,0.397419301182027,2.178001789058994,1
3.9991426447235097,-0.9146213930480853,-0.717533863537086,1
-1.972675520605472,-0.45484884085145916,-0.737885447501586,0
1.4708348690369353,0.35820027496406504,0.7076995649348382,1
1.277228696763358,-0.9860702352116304,-0.9846704435440841,1
-0.9481553328379733,0.1192012748080527,-0.9226903005323295,0
-1.63556707619488,0.45260164954772486,0.7272745487700515,0
2.6971811066209446,-0.4407718536677632,-0.09382265389404533,1
0.34437403551105855,-1.0057578703859789,-0.3600371441608817,1
-0.4335466015346736,-1.8174052811133568,0.7041828724058621,1
3.0768346611737583,-1.0563004412312524,1.210669188908002,1
-0.786407139318954,-1.277179802547034,0.1429529515297379,0
-1.671909695526717,0.6016540981101883,-0.6341722400217151,0
1.1662413108109542,0.27530846589987334,-0.9707060715837093,1
-0.902352121959035,2.221221929316839,-0.09330063352934297,0
2.2317028891910335,-0.93413197846038,-0.5616182802322695,1
1.773027259024648,-0.8222678692969859,-0.7804783344957587,1
0.4931522196413517,-1.1514273465975047,1.3240224771198816,1
-1.4098811830484121,-0.815839268969643,-0.47625494072228997,0
3.35864228048824,0.03891610610960828,1.6330873346661872,1
-1.2554808969387414,-0.4386979309973113,0.4351660379632125,0
-1.6099053828358618,-2.110994372675363,-0.7023588853541789,1
0.16704295224891563,-1.7060874448000969,-0.18862760530845413,1
3.7770437901981984,-0.4600728196508504,-0.6784007688866016,1
1.8590274883871978,-1.2629115631475005,1.6484954935522689,1
-1.1072855821489622,-1.8202661663601867,-0.36733205230025895,1
2.444691853518492,-0.16408486177455694,1.1219597287268215,1
1.4157927325526727,-0.12083202473888219,0.4034756116544754,1
1.090706792305739,-0.20805295851930355,1.919174567692646,1
1.8225440267873734,0.3447378643490347,0.6952725537361687,1
-1.9818829478873556,0.4954703570103478,0.6511683311231792,0
-1.7051896602755958,0.0007465640348624892,1.3347552411518182,0
1.7454870372103162,-0.012803853795473231,-0.9842161989678689,1
-0.6632735123734794,0.4269088426644313,-0.8664014608596033,0
-3.3386401448985192,0.8228746430056525,-0.6586143518801815,0
-2.040184030945422,-0.46816971948557196,-0.0578339013593636,0
-0.7295623322135234,-1.408280626334103,-0.7956170411495316,0
-2.987432790503222,-1.053805968781796,-0.2764520450214101,0
1.4812540123715376,-0.15595236218691633,-0.8964928320215529,1
-2.557725046994586,0.7688066019372898,-0.2083557699481565,0
0.14749034256352309,-1.0780719478603298,-0.8019425739380569,0
-1.382288461196669,-0.07069555188860108,-1.1403290251785179,0
0.29595578212509155,2.2308379688501336,-1.4008822494502189,0
2.750864598323853,-0.9246544419280721,-0.9717653253598905,1
-3.1265718498138555,0.7248803936061298,-0.9599978696847977,0
-1.1737853488302947,1.2770751925382577,0.77410243590051,0
-0.872416417306814,0.7084021702008146,1.133403833786741,0
-0.7961513448151692,0.41340504823375024,-1.0442168359049242,0
1.960608211730419,-0.8579121963963828,-0.34778140856058004,1
-2.3931472093571804,0.006554699452084587,0.8246176370896113,0
-1.009867773069729,1.466118376667113,0.6237299731173356,0
-1.0024306833970196,-2.478150413001109,-0.47050648918769367,1
2.3154114790436204,-0.8484945742021802,-0.9971215690929036,1
0.6092890506625412,-1.5880133655920274,-0.8249307569242308,1
-0.7525394370024706,1.4212155321542606,1.3681561616712068,0
2.1307607127289363,1.2145943282433347,1.344562865270632,1
-1.9342486383209094,0.44182192107621304,-1.0501909151455449,0
-0.022378078521793937,-0.6483896142814024,0.44190473409411624,1
-2.1795792892867065,-0.00024286301184593865,-0.1178180919464508,0
-1.0694292829540015,-0.7450111245894898,0.15061242832140675,0
-0.8730295731574628,0.14610030469264854,1.3464460928360853,1
-2.774724747241304,-0.8066158565822907,0.4426588587652493,0
2.1995422916115412,-1.9445457721927455,-0.5702797707306663,1
0.5378635034092335,1.7160484311704887,0.4086491806566346,0
0.028577983670218604,0.47446938379943765,1.2649636361525276,0
2.303038755500289,-1.3868041016476806,-0.6520908587265966,1
1.2527359856146973,-0.5282197576181275,-0.5652885174585955,1
2.326461754217279,-1.2505685829013962,0.6457719869368934,1
-2.0685487383063816,1.762089818719027,0.55571509572954,0
-1.153228028065192,2.099569684040867,1.006671291034831,0
2.426817289411649,-1.332123587945549,0.23626033875792812,1
-0.10488711982657219,-0.0003675808751578988,0.3329676642637061,0
2.6648594454991503,-0.06818185881730698,-0.815770810537578,1
0.8057732169148394,-0.5359606115088659,0.20532267098803245,1
-1.6590818287587483,-1.1038965101387959,-0.5285745555175507,0
-0.23798086714462963,-1.3395596033465438,2.384447789955543,0
-1.1339684839215933,-0.27354246419980394,-0.32466364936217956,0
2.243217106410154,-0.4068285600100056,-0.8556178843779594,1
1.0467356260745142,-0.46761843015887355,0.8589497146743391,0
-0.8726584975912774,1.2349325016625834,-1.1335374882410512,0
0.770711072998816,-0.9223910107228928,0.4069485302660561,1
-1.6613902738708888,0.873948844027833,0.5935979836849801,0
-2.7055773704236805,1.3972770201785099,-0.6983132911764924,0
1.2454721757030884,-2.3547468969818794,-0.6195750420992643,1
-2.882536336633965,0.5548791199774068,-0.8611606094322263,0
-1.7025469018386685,0.10879728280051897,-0.6934300153789182,0
2.583678712302958,-0.285108790104109,-0.825198979112199,1
-0.27686111973933053,-2.5429684942305886,-0.31092882153730145,0
-2.52449781478866,0.4429102283175779,0.3372223323371533,0
-0.16600624318518137,1.5555428089313412,0.3602348357084828,0
1.687857624081227,-0.04199752099325619,0.868607585910555,1
-2.0681791455545593,0.8535338148257873,0.5674474787856957,0
-1.2814456478550746,2.9699931927766565,-1.118862815571649,0
1.2969429379564859,-0.10754644018032997,1.4086177078153146,1
1.9779601365666473,-0.8186430519204019,-0.4645033478451556,1
-0.38777610160619397,1.4173023155706979,-1.1603995915259901,0
2.388985360741457,0.3173692707094544,-0.6640437800139791,1
2.0382310561115897,-1.0347643014065542,-0.8780764389263022,1
1.5347570374343649,-1.4575517437819974,-0.7296083697637992,1
1.8845305018737746,-1.5523329837860644,-0.9093441617712443,1
2.8631102132711588,0.25252486581677425,0.9252846367380199,1
-2.9015565925569744,0.6129344067887118,1.3799246302018369,0
3.377606219447797,0.390723749689049,2.3892251332828334,1
-1.5523904276201197,0.3148590043424567,-0.9591978679891026,0
-0.7390804766510088,0.5780727914465468,-0.7703745474242157,0
-0.8306920317031674,0.5684980730685716,0.19935360116884263,0
-1.3685552010880233,-1.0863684761526877,-0.7285916445098447,0
-0.7989630780670907,1.2125061763468612,1.0927783606424837,1
1.162823482611942,-0.4927019518106876,0.25185871105578894,1
2.8933497965549315,-0.14702438977884796,-0.4100977655175133,1
-2.642957808095629,0.8123162310967621,-0.4390993381396501,0
-1.1047883817972344,0.21358199022509372,-0.7136498753021367,0
0.5836054535482783,-1.5504509780293587,-0.9238763516502558,0
-0.39542455619395017,-1.9479665881491879,-0.8633107361795047,1
-0.8470542403867459,0.6684610739473583,-1.1263929665918018,0
-1.2740445240508473,-0.5211236342537058,-0.9152574313989074,0
-1.9798306392561364,1.0742207398573667,-1.0597358721317982,0
4.153369344295261,-0.25259295157336753,0.07970904982729453,1
0.3459936544230311,-2.6936871000704063,-0.35213376330751495,1
-0.5925260842852773,-1.1418641135008074,-0.5512415483458503,1
-0.671894133318893,1.0267850206655407,-1.2274166978554406,0
-2.6318814174390317,-0.01060353940943679,-0.8154735864065736,0
4.716212432911128,-0.25626783915489215,-0.5358398165606999,1
-1.1271774949904074,0.05599054808346436,-0.9441540204846978,0
-0.365464872195557,-1.7723114650622664,1.3646366402714643,0
-0.6357744128611773,0.28790061868585126,-0.9669225048284604,0
-1.947045221841727,-0.08119233301200958,-0.7564350133761134,0
3.44692307178364,-0.13590930315110317,-1.0626712994138636,1
-1.021784787133165,1.5702612929469701,-0.06193767925700761,0
-2.255481085758037,-0.5669972888035552,-0.8171405986536133,0
-0.7216195605198901,-2.1039282123452994,-0.1666104405583052,0
-0.0008521320317352177,-1.8946588011091146,-0.6120025394335384,0
2.768457672222194,-0.4652318833380527,0.15570573793428522,1
-0.5911805468634458,1.1755054465781434,-0.856411333546539,0
3.3929855286164634,0.6265074565436853,-1.0999347821049956,1
-3.730931193509771,-0.5276786447651627,-0.768280520118089,0
1.885845293692173,0.33503778838454173,0.7608065305370949,1
-0.8057470216462962,-0.6638993302327669,-0.8244315835978195,0
-0.22827190251911925,1.964856400139601,-0.28108963896852424,0
-0.2550095391773264,-0.5153015241646823,-0.567099797530925,0
0.7738391081824091,-1.350775012750206,1.8030064106310655,1
3.331926062926927,1.0629634913767136,0.7094318423737735,1
2.1056352656979014,0.7740206998980096,-0.4357436769116422,1
-0.7655187603694217,0.42888444305968443,-0.935984573566551,0
1.564816372705725,-0.4622439224971941,-0.5054368092463617,1
-1.6938156237528408,0.19594363145933774,-0.23740770095194275,0
3.1487283380915527,2.218190875344282,0.20827131991006778,1
-0.6677286439366142,0.00019725057117208467,0.26855620441756073,0
0.1139110791004697,-1.0208915281229924,1.6668058658757026,0
-2.921218509372834,5.674500023636295,-0.6293946138063446,0
2.0081318756756183,-3.0715891881021498,-0.3151171101281691,1
0.05736109613472734,-1.1918758827876834,-0.7850903875444972,0
0.6572295756855621,-0.11664371262580257,1.036759573321544,0
3.189218638490677,1.3557107784300348,-0.08742588359684433,1
3.1500437363684517,0.5203465050171541,0.4005412347598951,1
-1.4721951076370536,2.1709347959562164,0.39479198394667325,0
-2.8201634911001716,-1.1948787127252873,1.7618593317269222,0
-1.7032233151256815,0.2664748688632231,1.7083454001260963,0
-2.197286155290506,-0.4702319868848908,-0.8627694897350433,0
-3.3901628589955597,0.49343850678039636,0.07013417209482267,0
-2.270348250491184,-0.5229687267110306,-0.583666760397238,0
-1.1778329859542915,0.8516992461579498,0.4282610381635403,0
-2.3129467233133862,-0.2506303307514038,-0.5364209768164047,0
-2.419781139079705,-0.23065306221375204,0.7485095243945656,0
3.286874888554955,0.942983237792877,-1.1179168858992001,1
1.5834292672153176,0.7892600237090653,0.5223257905471514,1
2.238306944281582,-4.042238554818436,0.9971630936921234,1
1.3576747793706914,-1.3194735779086906,-0.8559597598511536,1
1.6538363746957438,-0.4361656899706438,-0.8088293996602077,1
2.207543642944827,-0.714231888782807,-0.7431986468614729,1
1.5882334771902642,0.29250414903639754,-1.00815627047351,1
1.7609631803122925,0.3732571405966675,1.4340284939908674,1
-1.6920116677253474,-0.3344375332265288,0.004550616108123524,0
-2.54185346417091,1.011379608550447,0.4530945632185598,0
-1.2565808950743842,-0.44979292068156296,1.9974319427595042,0
-2.0997483707010853,-2.5240580125577003,-0.02045713872761968,0
3.0917444907822507,0.7963791491911189,-1.2751464576584872,0
-2.7766391599270133,0.11330852814243801,0.9323424047761627,0
-0.14077924339822948,-1.0483223425180739,1.1730990898128404,1
-2.6161111135988175,-0.3487179794523054,-0.3196673976348159,0
0.640383750493742,-1.7477281094751678,-0.6297834944457421,0
-0.4493265009136235,-1.2632109066805246,0.30273286208076916,1
-0.8816311360099395,1.431072408784228,-1.344860584831056,0
-1.160121491063736,0.025310430101803425,2.173080524729687,0
1.4551120936991664,-0.6867592801024766,-0.8079720856720239,1
-0.8797541180194809,0.42286979877414893,-1.211898756235836,0
-2.0923354339347093,0.822557874224811,-0.20779498222488058,0
-3.330270695487578,0.2469984304827959,-1.0641609140539732,0
-1.8565832000424338,2.934294587309247,0.49575539882414926,0
1.1615238712667604,0.18255993707839394,-0.052900324548994744,1
0.15108093561801775,1.5876800766954169,1.2760286610101763,0
-1.1763257611537445,0.47999172192039735,1.819729407710364,0
-1.1215015868975435,0.2960322302149162,-1.0172822687422165,0
2.082271498271871,-1.3996965689111318,0.29120535165273254,1
1.0944111299301045,-0.3687929208038512,0.7077970162323228,1
-3.3953796273058887,-1.7934380176624416,-0.05693960240772796,0
-4.190756858107081,-0.5856483751418633,0.3034957886555268,0
-1.2712212802342049,-0.00809288586652494,0.7644610866691173,0
4.442514037268643,0.9050128167190842,1.470703215361509,1
-1.2361047765755224,1.1702117619184955,0.9710038618205631,0
-0.698761263605435,0.8467432909707757,-0.3967813496609097,0
2.5560581813040977,0.4566806017248399,1.702804731877638,1
-2.1301585500870766,0.9136021059225746,0.8521159438233153,0
-1.930276174317119,0.5064381070780101,-0.8790635938461007,0
1.729494169637478,1.9792493698643092,-1.2734673436366997,1
-0.6048896726269924,-0.5069743141636259,1.5231379969532344,0
-0.09174454392178319,-1.294386043342578,2.755808567101798,0
1.7440014979106764,0.8167294287575607,-1.107570163392252,1
2.152568458020227,0.9144450560021334,0.85278266939617,1
-0.5995584662307142,0.6389621502219861,-0.9308277522282159,0
-1.855100732308657,-0.9220820606258423,-0.6426497318996953,0
1.667005702247085,-0.1527439085979114,0.3364751832830514,1
4.071596865175253,0.6275997350575295,1.1854610777093602,1
-1.6191796491309967,-0.03442430403704343,-0.7475364879228353,0
-0.7046330753207414,0.7822978832902234,1.5282748595952682,0
4.974931941342708,0.857300869776468,-1.0933508119494824,1
1.5366806704737743,-1.6289921892351147,-0.49669610511743106,1
-1.3774835555187768,1.725132933436311,-0.790481219172618,0
-2.502028038047801,1.150823173903928,1.1460234208714635,0
1.8249054537126026,-0.3148713935658666,1.5240238716662926,1
-1.719598417995439,-0.8294594113107434,-0.9438511215347563,0
3.0507013937379974,-0.23188258273395168,-1.036124754185625,1
-1.7945069868830923,1.5074276055707165,-1.1329734890877503,0
-0.40796228687140346,-1.2057484433528483,-0.06811605082637248,0
-1.0272406552088473,-0.5343794060800159,-0.7776517983445725,0
3.448219423136562,-1.6022556601997189,0.5862899112007547,1
-1.8010857143390542,0.12000996843181197,-0.2648088350494146,0
-0.31015532370760324,-0.13920398887314617,1.8692102951669636,0
